Timestamp_us,Elapsed_ms,System_CPU_Percent,Process_CPU_Percent,Process_RSS_KB,Process_VmSize_KB,System_Total_KB,System_Used_KB,System_Free_KB,System_Available_KB,System_Buffers_KB,System_Cached_KB,System_Used_Percent,System_Available_Percent,CtxSwitches
241952410,1547,33.33,0.00,4512,82088,899736,32240,816060,861344,1012,50424,3.58,95.73,345
241958662,1553,33.33,25.00,4512,82088,899736,32240,816060,861344,1012,50424,3.58,95.73,346
241964888,1559,50.00,33.33,4512,82088,899736,32240,816060,861344,1012,50424,3.58,95.73,347
241971128,1566,33.33,100.00,4512,82088,899736,32240,816060,861344,1012,50424,3.58,95.73,348
241977340,1572,33.33,0.00,4512,82088,899736,32240,816060,861344,1012,50424,3.58,95.73,350
241983575,1578,33.33,33.33,4512,82088,899736,32240,816060,861344,1012,50424,3.58,95.73,351
241989796,1584,0.00,100.00,4512,82088,899736,32240,816060,861344,1012,50424,3.58,95.73,352
241996034,1591,33.33,0.00,4512,82088,899736,32240,816060,861344,1012,50424,3.58,95.73,353
242002226,1597,33.33,33.33,4512,82088,899736,32240,816060,861344,1012,50424,3.58,95.73,354
242008469,1603,50.00,50.00,4512,82088,899736,32240,816060,861344,1012,50424,3.58,95.73,356
242014687,1609,0.00,50.00,4512,82088,899736,32240,816060,861344,1012,50424,3.58,95.73,357
242020898,1615,33.33,0.00,4512,82088,899736,32240,816060,861344,1012,50424,3.58,95.73,358
242027138,1622,50.00,50.00,4512,82088,899736,32240,816060,861344,1012,50424,3.58,95.73,359
242033351,1628,33.33,33.33,4512,82088,899736,32240,816060,861344,1012,50424,3.58,95.73,360
242039571,1634,0.00,50.00,4512,82088,899736,32240,816060,861344,1012,50424,3.58,95.73,361
242045787,1640,50.00,0.00,4512,82088,899736,32240,816060,861344,1012,50424,3.58,95.73,363
242052029,1647,33.33,33.33,4512,82088,899736,32240,816060,861344,1012,50424,3.58,95.73,364
242058232,1653,0.00,50.00,4512,82088,899736,32240,816060,861344,1012,50424,3.58,95.73,365
242064478,1659,50.00,0.00,4512,82088,899736,32240,816060,861344,1012,50424,3.58,95.73,366
242070678,1665,33.33,33.33,4512,82088,899736,32240,816060,861344,1012,50424,3.58,95.73,367
242076885,1671,0.00,33.33,4512,82088,899736,32240,816060,861344,1012,50424,3.58,95.73,369
242083137,1678,50.00,100.00,4512,82088,899736,32240,816060,861344,1012,50424,3.58,95.73,370
242089358,1684,33.33,0.00,4512,82088,899736,32240,816060,861344,1012,50424,3.58,95.73,371
242095578,1690,33.33,33.33,4512,82088,899736,32240,816060,861344,1012,50424,3.58,95.73,372
242101781,1696,50.00,50.00,4512,82088,899736,32240,816060,861344,1012,50424,3.58,95.73,373
242108154,1703,0.00,0.00,4512,79016,899736,32240,816060,861344,1012,50424,3.58,95.73,375
242115383,1710,33.33,50.00,4512,82088,899736,32240,816060,861344,1012,50424,3.58,95.73,376
242122318,1717,50.00,50.00,4512,82088,899736,32240,816060,861344,1012,50424,3.58,95.73,377
242129175,1724,0.00,0.00,4512,82088,899736,32240,816060,861344,1012,50424,3.58,95.73,378
242135690,1730,33.33,50.00,4512,82088,899736,32240,816060,861344,1012,50424,3.58,95.73,380
242141945,1736,33.33,33.33,4512,82088,899736,32240,816060,861344,1012,50424,3.58,95.73,381
242148205,1743,0.00,0.00,4512,82088,899736,32240,816060,861344,1012,50424,3.58,95.73,382
242154419,1749,50.00,50.00,4512,82088,899736,32240,816060,861344,1012,50424,3.58,95.73,383
